ktN-explicit/QQ/LL:  1  -0.0762509/+0.0763395  (68% CL)
 
ktN-explicit/QQ/LH:  1  -0.0169507/+0.0171906  (68% CL)
 
ktN-explicit/QQ/HH:  1  -0.013419/+0.0132508  (68% CL)
 
ktN-explicit/QQ:  1  -0.0103129/+0.0103472  (68% CL)
 
ktN-explicit/LL/LL:  1  -0.0409619/+0.0418146  (68% CL)
 
ktN-explicit/LL/LH:  1  -0.0217051/+0.0219789  (68% CL)
 
ktN-explicit/LL/HH:  1  -0.020849/+0.0212536  (68% CL)
 
ktN-explicit/LL:  1  -0.0143111/+0.0142665  (68% CL)
 
ktN-explicit/NuNu/LL:  0.999999  -0.306178/+0.306443  (68% CL)
 
ktN-explicit/NuNu/LH:  1  -0.0814162/+0.0817876  (68% CL)
 
ktN-explicit/NuNu/HH:  1  -0.062932/+0.0631657  (68% CL)
 
ktN-explicit/NuNu:  1  -0.0445659/+0.0445848  (68% CL)
 
ktN-explicit combined:  1  -0.00792141/+0.00821826  (68% CL)
 

ktN-tag/QQ/LL:  1  -0.039208/+0.0397356  (68% CL)
 
ktN-tag/QQ/LH:  1  -0.0116199/+0.011692  (68% CL)
 
ktN-tag/QQ/HH:  1  -0.00907974/+0.00912268  (68% CL)
 
ktN-tag/QQ:  1  -0.00693266/+0.00695984  (68% CL)
 
ktN-tag/LL/LL:  1  -0.0405642/+0.0418146  (68% CL)
 
ktN-tag/LL/LH:  1  -0.0218627/+0.0222232  (68% CL)
 
ktN-tag/LL/HH:  1  -0.0214866/+0.0217025  (68% CL)
 
ktN-tag/LL:  1  -0.0144565/+0.0145617  (68% CL)
 
ktN-tag/NuNu/LL:  1.00001  -0.303806/+0.303672  (68% CL)
 
ktN-tag/NuNu/LH:  1  -0.0827284/+0.0833266  (68% CL)
 
ktN-tag/NuNu/HH:  1  -0.0662567/+0.0663976  (68% CL)
 
ktN-tag/NuNu:  1  -0.0456038/+0.0458776  (68% CL)
 
ktN-tag combined:  1  -0.00618742/+0.00620895  (68% CL)
 

ktN-explicit/QQ/LL:  1  -0.0762509/+0.0763395  (68% CL)
 
ktN-explicit/QQ/LH:  1  -0.0169507/+0.0171906  (68% CL)
 
ktN-explicit/QQ/HH:  1  -0.013419/+0.0132508  (68% CL)
 
ktN-explicit/QQ:  1  -0.0103129/+0.0103472  (68% CL)
 
ktN-explicit/LL/LL:  1  -0.0409619/+0.0418146  (68% CL)
 
ktN-explicit/LL/LH:  1  -0.0217051/+0.0219789  (68% CL)
 
ktN-explicit/LL/HH:  1  -0.020849/+0.0212536  (68% CL)
 
ktN-explicit/LL:  1  -0.0143111/+0.0142665  (68% CL)
 
ktN-explicit/NuNu/LL:  0.999999  -0.306178/+0.306443  (68% CL)
 
ktN-explicit/NuNu/LH:  1  -0.0814162/+0.0817876  (68% CL)
 
ktN-explicit/NuNu/HH:  1  -0.062932/+0.0631657  (68% CL)
 
ktN-explicit/NuNu:  1  -0.0445659/+0.0445848  (68% CL)
 
ktN-explicit combined:  1  -0.00792141/+0.00821826  (68% CL)
 

ktN-tag/QQ/LL:  1  -0.039208/+0.0397356  (68% CL)
 
ktN-tag/QQ/LH:  1  -0.0116199/+0.011692  (68% CL)
 
ktN-tag/QQ/HH:  1  -0.00907974/+0.00912268  (68% CL)
 
ktN-tag/QQ:  1  -0.00693266/+0.00695984  (68% CL)
 
ktN-tag/LL/LL:  1  -0.0405642/+0.0418146  (68% CL)
 
ktN-tag/LL/LH:  1  -0.0218627/+0.0222232  (68% CL)
 
ktN-tag/LL/HH:  1  -0.0214866/+0.0217025  (68% CL)
 
ktN-tag/LL:  1  -0.0144565/+0.0145617  (68% CL)
 
ktN-tag/NuNu/LL:  1.00001  -0.303806/+0.303672  (68% CL)
 
ktN-tag/NuNu/LH:  1  -0.0827284/+0.0833266  (68% CL)
 
ktN-tag/NuNu/HH:  1  -0.0661114/+0.0663976  (68% CL)
 
ktN-tag/NuNu:  1  -0.045382/+0.0458776  (68% CL)
 
ktN-tag combined:  1  -0.00618833/+0.00620902  (68% CL)
 

