QQ/LL: 0.0 +13.9 -14.437 
QQ/LH: -0.0 +9.483 -7.269 
QQ/HH: -0.0 +3.096 -3.109 
QQ: -0.0 +2.84 -2.818 
LL/LL: -0.0 +26.643 -27.405 
LL/LH: 0.0 +13.499 -9.0 
LL/HH: 0.0 +8.947 -4.507 
LL: 0.0 +5.38 -5.389 
combination: -0.0 +2.509 -2.495 

# one percent bkg

QQ/LL: 0.0 +13.88 -14.429 
QQ/LH: -0.0 +9.073 -7.193 
QQ/HH: 0.0 +3.095 -3.103 
QQ: -0.0 +2.838 -2.815 
LL/LL: 0.0 +26.556 -27.352 
LL/LH: 0.0 +13.499 -9.0 
LL/HH: 0.0 +6.344 -6.355 
LL: 0.0 +5.382 -5.37 
combination: -0.0 +2.508 -2.494 
