QQ/LL: 0.0 +13.88 -14.429 
QQ/LH: -0.0 +9.073 -7.193 
QQ/HH_one: 0.0 +3.095 -3.103 
QQ/HH_not: -0.0 +31.065 -37.156 
QQ: -0.0 +2.825 -2.803 
LL/LL: 0.0 +26.556 -27.352 
LL/LH: 0.0 +13.499 -9.0 
LL/HH_one: 0.0 +6.344 -6.355 
LL/HH_not: 0.0 +64.567 -86.066 
LL: 0.0 +5.359 -5.312 
combination: -0.0 +2.495 -2.481 
