ktN-explicit/QQ/LL:  1  -0.221758/+0.22189  (68% CL)
 
ktN-explicit/QQ/LH:  1  -0.0254197/+0.0254551  (68% CL)
 
ktN-explicit/QQ/HH:  1  -0.0356072/+0.0358125  (68% CL)
 
ktN-explicit/QQ:  1  -0.0195905/+0.0199608  (68% CL)
 
ktN-explicit/LL/LL:  0.999997  -0.0731137/+0.0737321  (68% CL)
 
ktN-explicit/LL/LH:  1  -0.0260048/+0.0264246  (68% CL)
 
ktN-explicit/LL/HH:  1  -0.0242158/+0.0245778  (68% CL)
 
ktN-explicit/LL:  1  -0.0169614/+0.0170591  (68% CL)
 
ktN-explicit/NuNu/LL:  0.999997  -1.38081/+1.35619  (68% CL)
 
ktN-explicit/NuNu/LH:  1  -0.556525/+0.540615  (68% CL)
 
ktN-explicit/NuNu/HH:  0.999998  -0.290585/+0.289406  (68% CL)
 
ktN-explicit/NuNu:  0.999999  -0.0992672/+0.0996862  (68% CL)
 
ktN-explicit combined:  1  -0.0115086/+0.0118657  (68% CL)
 

ktN-tag/QQ/LL:  0.999991  -0.0868987/+0.0875281  (68% CL)
 
ktN-tag/QQ/LH:  0.999999  -0.0195377/+0.0199608  (68% CL)
 
ktN-tag/QQ/HH:  1  -0.0115173/+0.0115629  (68% CL)
 
ktN-tag/QQ:  1  -0.0091193/+0.00918783  (68% CL)
 
ktN-tag/LL/LL:  0.999997  -0.072701/+0.0741111  (68% CL)
 
ktN-tag/LL/LH:  1  -0.024989/+0.0252569  (68% CL)
 
ktN-tag/LL/HH:  1  -0.0228342/+0.0230662  (68% CL)
 
ktN-tag/LL:  1  -0.0159934/+0.0161205  (68% CL)
 
ktN-tag/NuNu/LL:  0.999996  -1.38074/+1.35622  (68% CL)
 
ktN-tag/NuNu/LH:  1  -0.512515/+0.488483  (68% CL)
 
ktN-tag/NuNu/HH:  0.999998  -0.345999/+0.345351  (68% CL)
 
ktN-tag/NuNu:  0.999999  -0.0960619/+0.0967621  (68% CL)
 
ktN-tag combined:  1  -0.00761032/+0.00763647  (68% CL)
