ktN-explicit/QQ/LL:  1  -0.075889/+0.0767551  (68% CL)
 
ktN-explicit/QQ/LH:  1  -0.01866/+0.0186915  (68% CL)
 
ktN-explicit/QQ/HH:  1  -0.0139762/+0.014024  (68% CL)
 
ktN-explicit/QQ:  1  -0.0103646/+0.0104806  (68% CL)
 
ktN-explicit/LL/LL:  1  -0.0410813/+0.0418146  (68% CL)
 
ktN-explicit/LL/LH:  1  -0.0225649/+0.0226387  (68% CL)
 
ktN-explicit/LL/HH:  1  -0.0213532/+0.0216124  (68% CL)
 
ktN-explicit/LL:  1  -0.014258/+0.0143895  (68% CL)
 
ktN-explicit/NuNu/LL:  1  -0.364343/+0.363998  (68% CL)
 
ktN-explicit/NuNu/LH:  0.999999  -0.0839164/+0.0842962  (68% CL)
 
ktN-explicit/NuNu/HH:  1  -0.0636527/+0.0641353  (68% CL)
 
ktN-explicit/NuNu:  1  -0.0443317/+0.0450004  (68% CL)
 
ktN-explicit combined:  1  -0.00820665/+0.00811398  (68% CL)
 

ktN-tag/QQ/LL:  1  -0.0393984/+0.0398293  (68% CL)
 
ktN-tag/QQ/LH:  1  -0.0126975/+0.0127581  (68% CL)
 
ktN-tag/QQ/HH:  1  -0.0108913/+0.0109022  (68% CL)
 
ktN-tag/QQ:  1  -0.00693712/+0.0069636  (68% CL)
 
ktN-tag/LL/LL:  1  -0.0406929/+0.0417955  (68% CL)
 
ktN-tag/LL/LH:  1  -0.0222628/+0.0226387  (68% CL)
 
ktN-tag/LL/HH:  1  -0.0225421/+0.0223643  (68% CL)
 
ktN-tag/LL:  1  -0.0148096/+0.0146821  (68% CL)
 
ktN-tag/NuNu/LL:  1  -0.355721/+0.355805  (68% CL)
 
ktN-tag/NuNu/LH:  1  -0.0880928/+0.0884976  (68% CL)
 
ktN-tag/NuNu/HH:  0.999999  -0.0680004/+0.0679366  (68% CL)
 
ktN-tag/NuNu:  1  -0.0461333/+0.0462931  (68% CL)
 
ktN-tag combined:  1  -0.00619292/+0.00621066  (68% CL)
 

ktN-explicit/QQ/LL:  1  -0.075889/+0.0767551  (68% CL)
 
ktN-explicit/QQ/LH:  1  -0.01866/+0.0186915  (68% CL)
 
ktN-explicit/QQ/HH:  1  -0.0139762/+0.014024  (68% CL)
 
ktN-explicit/QQ:  1  -0.0103646/+0.0104806  (68% CL)
 
ktN-explicit/LL/LL:  1  -0.0410813/+0.0418146  (68% CL)
 
ktN-explicit/LL/LH:  1  -0.0225649/+0.0226387  (68% CL)
 
ktN-explicit/LL/HH:  1  -0.0213532/+0.0216124  (68% CL)
 
ktN-explicit/LL:  1  -0.014258/+0.0143895  (68% CL)
 
ktN-explicit/NuNu/LL:  1  -0.364343/+0.363998  (68% CL)
 
ktN-explicit/NuNu/LH:  0.999999  -0.0839164/+0.0842962  (68% CL)
 
ktN-explicit/NuNu/HH:  1  -0.0636527/+0.0641353  (68% CL)
 
ktN-explicit/NuNu:  1  -0.0443317/+0.0450004  (68% CL)
 
ktN-explicit combined:  1  -0.00820665/+0.00811398  (68% CL)
 

ktN-tag/QQ/LL:  1  -0.0393984/+0.0398293  (68% CL)
 
ktN-tag/QQ/LH:  1  -0.0126975/+0.0127581  (68% CL)
 
ktN-tag/QQ/HH:  1  -0.0108913/+0.0109022  (68% CL)
 
ktN-tag/QQ:  1  -0.00693712/+0.0069636  (68% CL)
 
ktN-tag/LL/LL:  1  -0.0406929/+0.0417955  (68% CL)
 
ktN-tag/LL/LH:  1  -0.0222628/+0.0226387  (68% CL)
 
ktN-tag/LL/HH:  1  -0.0225421/+0.0223643  (68% CL)
 
ktN-tag/LL:  1  -0.0148096/+0.0146821  (68% CL)
 
ktN-tag/NuNu/LL:  1  -0.355721/+0.355805  (68% CL)
 
ktN-tag/NuNu/LH:  1  -0.0880928/+0.0884976  (68% CL)
 
ktN-tag/NuNu/HH:  1  -0.0677648/+0.0683521  (68% CL)
 
ktN-tag/NuNu:  1  -0.04606/+0.0465855  (68% CL)
 
ktN-tag combined:  1  -0.00616956/+0.0062238  (68% CL)
 

